timestamp,http_method,endpoint,query_params_count,user_agent,authorization_present,ip_hash,content_length_bytes,num_fields,avg_field_length,failed_auth_attempts_last_10min,suspicious_patterns_detected,statusCode,duration_ms,responseSize,label_attack
2025-08-20T19:04:16.177Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,36.91,14360,0
2025-08-20T19:04:16.232Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,7.01,62,1
2025-08-20T19:04:16.251Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,13.46,62,1
2025-08-20T19:04:16.270Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,6.34,62,1
2025-08-20T19:04:16.294Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,5.6,62,1
2025-08-20T19:04:16.309Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,32.42,62,1
2025-08-20T19:04:16.365Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,25.29,62,1
2025-08-20T19:04:16.397Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,34.23,44,1
2025-08-20T19:04:16.439Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,158.58,245,1
2025-08-20T19:04:16.605Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,27.5,46,1
2025-08-20T19:04:16.651Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,30.78,14360,0
2025-08-20T19:04:16.753Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,16.37,44,1
2025-08-20T19:04:16.778Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,158.14,245,1
2025-08-20T19:04:16.948Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,21.34,46,1
2025-08-20T19:04:16.982Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,21.47,14360,0
2025-08-20T19:04:17.018Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,49.79,44,1
2025-08-20T19:04:17.093Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,164.79,245,1
2025-08-20T19:04:17.266Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,42.36,46,1
2025-08-20T19:04:17.316Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,42.02,14360,0
2025-08-20T19:04:17.376Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,6.28,62,1
2025-08-20T19:04:17.392Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,9.91,62,1
2025-08-20T19:04:17.427Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,29.71,44,1
2025-08-20T19:04:17.468Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,172.35,245,1
2025-08-20T19:04:17.649Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,25.21,46,1
2025-08-20T19:04:17.681Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,32.51,14360,0
2025-08-20T19:04:17.721Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,29.35,44,1
2025-08-20T19:04:17.762Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,152.08,245,1
2025-08-20T19:04:17.921Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,22.01,46,1
2025-08-20T19:04:17.953Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,17.9,14360,0
2025-08-20T19:04:17.993Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,24.12,44,1
2025-08-20T19:04:18.029Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,170.16,245,1
2025-08-20T19:04:18.204Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,4,"authorization_header_present,suspicious_quotes_or_escape",429,5.1,62,1
2025-08-20T19:04:18.218Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,4,"authorization_header_present,suspicious_quotes_or_escape",429,8.19,62,1
2025-08-20T19:04:18.236Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,12.16,62,1
2025-08-20T19:04:18.260Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,9.36,62,1
2025-08-20T19:04:18.288Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,9.84,62,1
2025-08-20T19:04:18.315Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,53.93,62,1
2025-08-20T19:04:18.376Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,5.7,62,1
2025-08-20T19:04:18.392Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,27.33,62,1
2025-08-20T19:04:18.441Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,24.43,44,1
2025-08-20T19:04:18.476Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,159.16,245,1
2025-08-20T19:04:18.643Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,33.91,46,1
2025-08-20T19:04:18.688Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,25.65,14360,0
2025-08-20T19:04:18.731Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,13.73,44,1
2025-08-20T19:04:18.775Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,135.26,245,1
2025-08-20T19:04:18.918Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,20.99,46,1
2025-08-20T19:04:18.950Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,16.35,14360,0
2025-08-20T19:04:18.980Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,28.13,44,1
2025-08-20T19:04:19.032Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,171.5,245,1
2025-08-20T19:04:19.215Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,20.95,46,1
2025-08-20T19:04:19.244Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,17.43,14360,0
2025-08-20T19:04:19.279Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,6.71,62,1
2025-08-20T19:04:19.315Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,13.77,62,1
2025-08-20T19:04:19.342Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,35.71,62,1
2025-08-20T19:04:19.395Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,6.44,62,1
2025-08-20T19:04:19.419Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,7.3,62,1
2025-08-20T19:04:19.432Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,10.75,62,1
2025-08-20T19:04:19.455Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,39.32,44,1
2025-08-20T19:04:19.512Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,170.67,245,1
2025-08-20T19:04:19.692Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,22.59,46,1
2025-08-20T19:04:19.722Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,26.21,14360,0
2025-08-20T19:04:19.765Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,28.21,44,1
2025-08-20T19:04:19.806Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,157.02,245,1
2025-08-20T19:04:19.970Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,20.43,46,1
2025-08-20T19:04:20.000Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,26.8,14360,0
2025-08-20T19:04:20.046Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,32.43,44,1
2025-08-20T19:04:20.126Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,139.3,245,1
2025-08-20T19:04:20.271Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,20.24,46,1
2025-08-20T19:04:20.300Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,25.08,14360,0
2025-08-20T19:04:20.339Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,11.65,62,1
2025-08-20T19:04:20.390Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,15.01,62,1
2025-08-20T19:04:20.420Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,6.02,62,1
2025-08-20T19:04:20.434Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,9.62,62,1
2025-08-20T19:04:20.451Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,5.81,62,1
2025-08-20T19:04:20.472Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,6,suspicious_quotes_or_escape,429,6.3,62,1
2025-08-20T19:04:20.490Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,21.04,44,1
2025-08-20T19:04:20.527Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,156.03,245,1
2025-08-20T19:04:20.692Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,4,"authorization_header_present,suspicious_quotes_or_escape",429,14.1,62,1
2025-08-20T19:04:20.720Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,4,"authorization_header_present,suspicious_quotes_or_escape",429,15.2,62,1
2025-08-20T19:04:20.763Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,30.66,44,1
2025-08-20T19:04:20.807Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,215.82,245,1
2025-08-20T19:04:21.029Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,30.13,46,1
2025-08-20T19:04:21.067Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,24.4,14360,0
2025-08-20T19:04:21.127Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,59.45,44,1
2025-08-20T19:04:21.195Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,127.92,245,1
2025-08-20T19:04:21.329Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,2,"authorization_header_present,suspicious_quotes_or_escape",500,15.81,46,1
2025-08-20T19:04:21.353Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,2,"authorization_header_present,suspicious_quotes_or_escape",200,30.73,14360,0
2025-08-20T19:04:21.400Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,16.81,62,1
2025-08-20T19:04:21.435Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,11.75,62,1
2025-08-20T19:04:21.460Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,7.08,62,1
2025-08-20T19:04:21.479Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,5.82,62,1
2025-08-20T19:04:21.495Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,403,33.29,44,1
2025-08-20T19:04:21.535Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,1,suspicious_quotes_or_escape,201,142.16,245,1
2025-08-20T19:04:21.684Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,3,"authorization_header_present,suspicious_quotes_or_escape",500,26.05,46,1
2025-08-20T19:04:21.721Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,3,"authorization_header_present,suspicious_quotes_or_escape",200,15.36,14360,0
2025-08-20T19:04:21.750Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,403,17.77,44,1
2025-08-20T19:04:21.777Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,2,suspicious_quotes_or_escape,201,157.55,245,1
2025-08-20T19:04:21.943Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,4,"authorization_header_present,suspicious_quotes_or_escape",429,3.91,62,1
2025-08-20T19:04:21.956Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,4,"authorization_header_present,suspicious_quotes_or_escape",429,6.58,62,1
2025-08-20T19:04:21.988Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,403,23.04,44,1
2025-08-20T19:04:22.019Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,3,suspicious_quotes_or_escape,201,167.14,245,1
2025-08-20T19:04:22.204Z,POST,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,72,3,9.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",500,49.79,46,1
2025-08-20T19:04:22.266Z,GET,/api/v1/book,0,python-requests/2.32.4,True,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,50.95,14360,0
2025-08-20T19:04:22.350Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,29.37,62,1
2025-08-20T19:04:22.385Z,POST,/api/v1/auth/signin,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,4,suspicious_quotes_or_escape,429,4.16,62,1
2025-08-20T19:04:22.413Z,POST,/api/v1/auth/signup,0,python-requests/2.32.4,False,eff8e7ca506627fe15dda5e0e512fcaad70b6d520f37cc76597fdb4f2d83a1a3,51,2,9.5,5,suspicious_quotes_or_escape,429,17.54,62,1
