timestamp,http_method,endpoint,query_params_count,user_agent,authorization_present,ip_hash,content_length_bytes,num_fields,avg_field_length,failed_auth_attempts_last_10min,suspicious_patterns_detected,statusCode,duration_ms,responseSize,label_attack,kmeans_cluster,dbscan_cluster
2025-09-03T06:26:03.783Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,18.17,217,0,4,0
2025-09-03T06:26:03.813Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,26.73,133078,0,2,1
2025-09-03T06:26:04.687Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,124.48,61,0,5,2
2025-09-03T06:26:04.822Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,206.91,251,0,0,2
2025-09-03T06:26:05.038Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,33.71,217,0,4,0
2025-09-03T06:26:05.082Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,84.16,133263,0,2,1
2025-09-03T06:26:06.073Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,144.6,61,0,5,2
2025-09-03T06:26:06.225Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,152.28,251,0,0,2
2025-09-03T06:26:06.384Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,10.26,217,0,4,0
2025-09-03T06:26:06.401Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,33.92,133448,0,2,1
2025-09-03T06:26:07.433Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,138.77,61,0,5,2
2025-09-03T06:26:07.580Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,216.59,251,0,0,2
2025-09-03T06:26:07.807Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,27.69,217,0,4,0
2025-09-03T06:26:07.846Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,39.93,133633,0,2,1
2025-09-03T06:26:08.566Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,148.25,61,0,5,2
2025-09-03T06:26:08.722Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,142.29,251,0,0,2
2025-09-03T06:26:08.871Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,9.86,217,0,4,0
2025-09-03T06:26:08.889Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,43.17,133818,0,2,1
2025-09-03T06:26:09.793Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,131.99,61,0,5,2
2025-09-03T06:26:09.932Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,144.34,251,0,0,2
2025-09-03T06:26:10.084Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,14.6,217,0,4,0
2025-09-03T06:26:10.107Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,39.39,134003,0,2,1
2025-09-03T06:26:11.012Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,137.46,61,0,5,2
2025-09-03T06:26:11.157Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,144.35,251,0,0,2
2025-09-03T06:26:11.307Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,14.76,217,0,4,0
2025-09-03T06:26:11.335Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,25.34,134188,0,2,1
2025-09-03T06:26:12.303Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,126.33,61,0,5,2
2025-09-03T06:26:12.437Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,162.93,251,0,0,2
2025-09-03T06:26:12.607Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,12.29,217,0,4,0
2025-09-03T06:26:12.628Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,34.39,134373,0,2,1
2025-09-03T06:26:13.624Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,133.06,61,0,5,2
2025-09-03T06:26:13.765Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,181.34,251,0,0,2
2025-09-03T06:26:13.954Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,13.44,217,0,4,0
2025-09-03T06:26:13.978Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,28.66,134558,0,2,1
2025-09-03T06:26:14.780Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,134.39,61,0,5,2
2025-09-03T06:26:14.925Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,197.04,251,0,0,2
2025-09-03T06:26:15.130Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,48.59,217,0,4,0
2025-09-03T06:26:15.188Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,56.16,134743,0,2,1
2025-09-03T06:26:15.857Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,135.36,61,0,5,2
2025-09-03T06:26:16.001Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,156.97,251,0,0,2
2025-09-03T06:26:16.174Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,32.29,217,0,4,0
2025-09-03T06:26:16.216Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,28.3,134928,0,2,1
2025-09-03T06:26:17.183Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,223.79,61,0,5,2
2025-09-03T06:26:17.418Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,146.94,251,0,0,2
2025-09-03T06:26:17.573Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,16.73,217,0,4,0
2025-09-03T06:26:17.598Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,27.83,135113,0,2,1
2025-09-03T06:26:18.422Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,141.86,61,0,5,2
2025-09-03T06:26:18.572Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,160.88,251,0,0,2
2025-09-03T06:26:18.741Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,12.12,217,0,4,0
2025-09-03T06:26:18.765Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,28.53,135298,0,2,1
2025-09-03T06:26:19.653Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,236.96,61,0,5,2
2025-09-03T06:26:19.899Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,267.77,251,0,0,2
2025-09-03T06:26:20.173Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,26.0,217,0,4,0
2025-09-03T06:26:20.207Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,30.97,135483,0,2,1
2025-09-03T06:26:21.017Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,145.07,61,0,5,2
2025-09-03T06:26:21.170Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,140.38,251,0,0,2
2025-09-03T06:26:21.317Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,12.38,217,0,4,0
2025-09-03T06:26:21.338Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,25.54,135668,0,2,1
2025-09-03T06:26:22.203Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,127.35,61,0,5,2
2025-09-03T06:26:22.337Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,140.26,251,0,0,2
2025-09-03T06:26:22.484Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,9.94,217,0,4,0
2025-09-03T06:26:22.503Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,25.16,135853,0,2,1
2025-09-03T06:26:23.257Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,154.0,61,0,5,2
2025-09-03T06:26:23.419Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,150.47,251,0,0,2
2025-09-03T06:26:23.577Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,10.15,217,0,4,0
2025-09-03T06:26:23.596Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,133.62,136038,0,2,1
2025-09-03T06:26:24.635Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,134.02,61,0,5,2
2025-09-03T06:26:24.777Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,165.09,251,0,0,2
2025-09-03T06:26:24.970Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,21.29,217,0,4,0
2025-09-03T06:26:25.009Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,55.59,136223,0,2,1
2025-09-03T06:26:25.684Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,130.05,61,0,5,2
2025-09-03T06:26:25.822Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,154.58,251,0,0,2
2025-09-03T06:26:25.986Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,28.04,217,0,4,0
2025-09-03T06:26:26.040Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,34.28,136408,0,2,1
2025-09-03T06:26:26.836Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,144.03,61,0,5,2
2025-09-03T06:26:26.988Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,167.54,251,0,0,2
2025-09-03T06:26:27.163Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,16.06,217,0,4,0
2025-09-03T06:26:27.188Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,50.36,136593,0,2,1
2025-09-03T06:26:28.071Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,119.01,61,0,5,2
2025-09-03T06:26:28.198Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,143.87,251,0,0,2
2025-09-03T06:26:28.348Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,12.32,217,0,4,0
2025-09-03T06:26:28.371Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,32.0,136778,0,2,1
2025-09-03T06:26:29.082Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,128.69,61,0,5,2
2025-09-03T06:26:29.219Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,142.33,251,0,0,2
2025-09-03T06:26:29.369Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,11.5,217,0,4,0
2025-09-03T06:26:29.391Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,32.2,136963,0,2,1
2025-09-03T06:26:30.124Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,120.63,61,0,5,2
2025-09-03T06:26:30.259Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,137.72,251,0,0,2
2025-09-03T06:26:30.407Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,15.84,217,0,4,0
2025-09-03T06:26:30.432Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,25.91,137148,0,2,1
2025-09-03T06:26:31.467Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,150.11,61,0,5,2
2025-09-03T06:26:31.629Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,161.85,251,0,0,2
2025-09-03T06:26:31.800Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,28.2,217,0,4,0
2025-09-03T06:26:31.845Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,57.01,137333,0,2,1
2025-09-03T06:26:32.786Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,132.65,61,0,5,2
2025-09-03T06:26:32.926Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,151.46,251,0,0,2
2025-09-03T06:26:33.086Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,14.44,217,0,4,0
2025-09-03T06:26:33.108Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,38.05,137518,0,2,1
2025-09-03T06:26:33.945Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,144.55,61,0,5,2
2025-09-03T06:26:34.097Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,135.87,251,0,0,2
2025-09-03T06:26:34.243Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,14.23,217,0,4,0
2025-09-03T06:26:34.268Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,35.15,137703,0,2,1
2025-09-03T06:26:35.271Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,134.62,61,0,5,2
2025-09-03T06:26:35.415Z,POST,/api/v1/auth/signin,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,155.06,251,0,0,2
2025-09-03T06:26:35.577Z,POST,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,81,3,12.333333333333334,1,"authorization_header_present,suspicious_quotes_or_escape",201,11.92,217,0,4,0
2025-09-03T06:26:35.600Z,GET,/api/v1/book,0,python-requests/2.32.5,True,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,0,0,0.0,1,"authorization_header_present,suspicious_quotes_or_escape",200,30.17,137888,0,2,1
2025-09-03T06:26:36.379Z,POST,/api/v1/auth/signup,0,python-requests/2.32.5,False,ddf72b6676cb429c9adf5335634fdb407bf3319e34499d9bc34885053678af4c,54,2,11.0,1,suspicious_quotes_or_escape,201,124.78,61,0,5,2
